Al,Si,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,W,Tm,delta,To,t,protective_sum,risk_sum,Al_Cr_interaction,thermal_dose,predicted_n,log10_k,alloy_group,kinetics_class
0.0,0.0,-3.3613445378151265,0.0,0.0,1.25,0.9090909090909091,1.25,0.0,0.774,0.0,1.3045565316819587,-0.9333732968003782,0.0,-0.46938775510204084,-0.5,0.2,0.0,-0.49079754601226994,0.0,1.5440680443502757,ZrNbMoTa,1
0.0,0.0,-3.3613445378151265,0.0,0.0,1.25,0.9090909090909091,1.25,0.0,0.774,0.0,1.3045565316819587,-0.9333732968003782,0.0,0.0,-0.5,0.2,0.0,-0.02044989775051125,0.0,1.5440680443502757,ZrNbMoTa,1
0.0,0.0,-3.3613445378151265,0.0,0.0,1.25,0.9090909090909091,1.25,0.0,0.774,0.0,1.3045565316819587,-0.9333732968003782,0.0,0.4897959183673469,-0.5,0.2,0.0,0.4703476482617587,0.0,1.5440680443502757,ZrNbMoTa,1
0.0,0.0,-3.3613445378151265,0.0,0.0,0.0,-3.6363636363636362,0.0,33.33,1.1905,33.34,2.42180020711099,0.20570171587178876,0.0,-0.46938775510204084,-0.5,-0.8,0.0,-0.49079754601226994,0.0,0.6989700043360189,HfTaW ternary,1
0.0,0.0,-3.3613445378151265,0.0,0.0,0.0,-3.6363636363636362,0.0,33.33,1.1905,33.34,2.42180020711099,0.20570171587178876,0.0,0.0,-0.5,-0.8,0.0,-0.02044989775051125,0.0,0.6989700043360189,HfTaW ternary,1
0.0,0.0,-3.3613445378151265,0.0,0.0,0.0,-3.6363636363636362,0.0,33.33,1.1905,33.34,2.42180020711099,0.20570171587178876,0.0,0.4897959183673469,-0.5,-0.8,0.0,0.4703476482617587,0.0,0.6989700043360189,HfTaW ternary,1
0.0,0.0,0.8403361344537816,0.0,0.0,0.0,-3.6363636363636362,1.25,25.0,-0.476,25.0,1.2862972348345585,0.0,0.0,-0.46938775510204084,-0.5,-0.8,0.0,-0.49079754601226994,-1.0,0.9030899869919436,TiMoHfW,1
0.0,0.0,0.8403361344537816,0.0,0.0,0.0,-3.6363636363636362,1.25,25.0,-0.476,25.0,1.2862972348345585,0.0,0.0,0.0,-0.5,-0.8,0.0,-0.02044989775051125,0.0,0.9030899869919436,TiMoHfW,1
0.0,0.0,0.8403361344537816,0.0,0.0,0.0,-3.6363636363636362,1.25,25.0,-0.476,25.0,1.2862972348345585,0.0,0.0,0.4897959183673469,-0.5,-0.8,0.0,0.4703476482617587,-1.0,0.9030899869919436,TiMoHfW,1
0.0,0.0,0.2100840336134454,0.0,0.75,0.0,0.22727272727272727,1.0625,0.0,0.5865,0.0,0.946007146857334,-1.4645734023471593,0.0,-0.46938775510204084,-0.125,-0.8,0.0,-0.49079754601226994,0.0,1.1760912590556811,Cr15MoNbTaTi,1
0.0,0.0,0.2100840336134454,0.0,0.75,0.0,0.22727272727272727,1.0625,0.0,0.5865,0.0,0.946007146857334,-1.4645734023471593,0.0,0.02040816326530612,-0.125,-0.8,0.0,0.0,0.0,1.1760912590556811,Cr15MoNbTaTi,1
0.0,0.0,0.2100840336134454,0.0,0.75,0.0,0.22727272727272727,1.0625,0.0,0.5865,0.0,0.946007146857334,-1.4645734023471593,0.0,0.5306122448979592,-0.125,-0.8,0.0,0.5112474437627812,0.0,1.1760912590556811,Cr15MoNbTaTi,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.524,0.0,0.870266178973021,-1.450085441359975,0.0,-0.46938775510204084,0.0,-0.8,0.0,-0.49079754601226994,0.0,1.0,CrMoNbTaTi,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.524,0.0,0.870266178973021,-1.450085441359975,0.0,0.02040816326530612,0.0,-0.8,0.0,0.0,0.0,1.0,CrMoNbTaTi,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.524,0.0,0.870266178973021,-1.450085441359975,0.0,0.5306122448979592,0.0,-0.8,0.0,0.5112474437627812,0.0,1.0,CrMoNbTaTi,1
0.0,0.0,-0.2100840336134454,0.0,1.25,0.0,-0.22727272727272727,0.9375,0.0,0.4615,0.0,0.7945252110887081,-1.4399911515160526,0.0,-0.46938775510204084,0.125,-0.8,0.0,-0.49079754601226994,1.0,0.8450980400142568,CrMoNbTaTi,2
0.0,0.0,-0.2100840336134454,0.0,1.25,0.0,-0.22727272727272727,0.9375,0.0,0.4615,0.0,0.7945252110887081,-1.4399911515160526,0.0,0.02040816326530612,0.125,-0.8,0.0,0.0,1.0,0.8450980400142568,CrMoNbTaTi,2
0.0,0.0,-0.2100840336134454,0.0,1.25,0.0,-0.22727272727272727,0.9375,0.0,0.4615,0.0,0.7945252110887081,-1.4399911515160526,0.0,0.5306122448979592,0.125,-0.8,0.0,0.5112474437627812,0.0,0.8450980400142568,CrMoNbTaTi,2
0.0,0.0,0.2100840336134454,0.0,0.75,0.0,0.22727272727272727,1.0625,0.0,0.5865,0.0,0.946007146857334,-1.4645734023471593,0.6666666666666666,-0.46938775510204084,-0.125,-0.8,0.0,-0.4867075664621677,0.0,1.4771212547196624,Cr15MoNbTaTi,1
0.0,0.0,0.2100840336134454,0.0,0.75,0.0,0.22727272727272727,1.0625,0.0,0.5865,0.0,0.946007146857334,-1.4645734023471593,0.6666666666666666,0.02040816326530612,-0.125,-0.8,0.0,0.10224948875255624,0.0,1.4771212547196624,Cr15MoNbTaTi,1
0.0,0.0,0.2100840336134454,0.0,0.75,0.0,0.22727272727272727,1.0625,0.0,0.5865,0.0,0.946007146857334,-1.4645734023471593,0.6666666666666666,0.5306122448979592,-0.125,-0.8,0.0,0.7157464212678937,0.0,1.4771212547196624,Cr15MoNbTaTi,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.524,0.0,0.870266178973021,-1.450085441359975,0.6666666666666666,-0.46938775510204084,0.0,-0.8,0.0,-0.4867075664621677,0.0,1.3010299956639813,CrMoNbTaTi,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.524,0.0,0.870266178973021,-1.450085441359975,0.6666666666666666,0.02040816326530612,0.0,-0.8,0.0,0.10224948875255624,0.0,1.3010299956639813,CrMoNbTaTi,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.524,0.0,0.870266178973021,-1.450085441359975,0.6666666666666666,0.5306122448979592,0.0,-0.8,0.0,0.7157464212678937,0.0,1.3010299956639813,CrMoNbTaTi,1
0.0,0.0,-0.2100840336134454,0.0,1.25,0.0,-0.22727272727272727,0.9375,0.0,0.4615,0.0,0.7945252110887081,-1.4399911515160526,0.6666666666666666,-0.46938775510204084,0.125,-0.8,0.0,-0.4867075664621677,1.0,1.146128035678238,CrMoNbTaTi,1
0.0,0.0,-0.2100840336134454,0.0,1.25,0.0,-0.22727272727272727,0.9375,0.0,0.4615,0.0,0.7945252110887081,-1.4399911515160526,0.6666666666666666,0.02040816326530612,0.125,-0.8,0.0,0.10224948875255624,0.0,1.146128035678238,CrMoNbTaTi,1
0.0,0.0,-0.2100840336134454,0.0,1.25,0.0,-0.22727272727272727,0.9375,0.0,0.4615,0.0,0.7945252110887081,-1.4399911515160526,0.6666666666666666,0.5306122448979592,0.125,-0.8,0.0,0.7157464212678937,0.0,1.146128035678238,CrMoNbTaTi,1
0.7144999999999999,0.0,-0.9596638655462187,0.713,0.7144999999999999,0.0,-1.0381818181818183,0.7144999999999999,0.0,0.2385,0.0,0.02503638375581057,-0.11789274726823167,0.0,-0.46938775510204084,0.21449999999999997,-0.2296,0.6302595679012346,-0.49079754601226994,0.0,1.3010299956639813,Al14.29Ti14.29V14.26Cr14.29Nb14.29Mo14.29Ta14.29,1
0.7144999999999999,0.0,-0.9596638655462187,0.713,0.7144999999999999,0.0,-1.0381818181818183,0.7144999999999999,0.0,0.2385,0.0,0.02503638375581057,-0.11789274726823167,0.0,0.02040816326530612,0.21449999999999997,-0.2296,0.6302595679012346,0.0,0.0,1.3010299956639813,Al14.29Ti14.29V14.26Cr14.29Nb14.29Mo14.29Ta14.29,1
0.7144999999999999,0.0,-0.9596638655462187,0.713,0.7144999999999999,0.0,-1.0381818181818183,0.7144999999999999,0.0,0.2385,0.0,0.02503638375581057,-0.11789274726823167,0.0,0.5306122448979592,0.21449999999999997,-0.2296,0.6302595679012346,0.5112474437627812,0.0,1.3010299956639813,Al14.29Ti14.29V14.26Cr14.29Nb14.29Mo14.29Ta14.29,1
0.0,0.0,0.8403361344537816,0.0,1.25,1.25,0.9090909090909091,0.0,0.0,-0.476,0.0,-0.1456530063904165,-0.3892654031127972,0.0,-0.46938775510204084,0.125,0.2,0.0,-0.49079754601226994,1.0,1.2653132025542972,CrNbTiZr,2
0.0,0.0,0.8403361344537816,0.0,1.25,1.25,0.9090909090909091,0.0,0.0,-0.476,0.0,-0.1456530063904165,-0.3892654031127972,0.0,-0.40816326530612246,0.125,0.2,0.0,-0.4294478527607362,1.0,1.2653132025542972,CrNbTiZr,2
0.0,0.0,0.8403361344537816,0.0,1.25,1.25,0.9090909090909091,0.0,0.0,-0.476,0.0,-0.1456530063904165,-0.3892654031127972,0.0,-0.3469387755102041,0.125,0.2,0.0,-0.36809815950920244,1.0,1.2653132025542972,CrNbTiZr,2
0.9,12.0,-0.6722689075630253,0.0,0.9,0.0,-0.36363636363636365,0.9,0.0,-0.476,0.0,-0.5953160015713105,1.479720427627226,0.0,-0.46938775510204084,0.7,-0.8,1.0,-0.49079754601226994,1.0,0.255272505103306,Al18Si12Ti16Cr18Nb18Mo18,3
0.9,12.0,-0.6722689075630253,0.0,0.9,0.0,-0.36363636363636365,0.9,0.0,-0.476,0.0,-0.5953160015713105,1.479720427627226,0.0,0.5306122448979592,0.7,-0.8,1.0,0.5112474437627812,1.0,0.255272505103306,Al18Si12Ti16Cr18Nb18Mo18,3
0.9,12.0,-0.6722689075630253,0.0,0.9,0.0,-0.36363636363636365,0.9,0.0,-0.476,0.0,-0.5953160015713105,1.479720427627226,0.0,1.5510204081632653,0.7,-0.8,1.0,1.5337423312883436,1.0,0.255272505103306,Al18Si12Ti16Cr18Nb18Mo18,3
0.9,12.0,-0.6722689075630253,0.0,0.9,0.0,-0.36363636363636365,0.9,0.0,-0.476,0.0,-0.5953160015713105,1.479720427627226,0.3333333333333333,-0.46938775510204084,0.7,-0.8,1.0,-0.4887525562372188,1.0,0.505149978319906,Al18Si12Ti16Cr18Nb18Mo18,3
0.9,12.0,-0.6722689075630253,0.0,0.9,0.0,-0.36363636363636365,0.9,0.0,-0.476,0.0,-0.5953160015713105,1.479720427627226,0.3333333333333333,0.5306122448979592,0.7,-0.8,1.0,0.6134969325153374,1.0,0.505149978319906,Al18Si12Ti16Cr18Nb18Mo18,3
0.9,12.0,-0.6722689075630253,0.0,0.9,0.0,-0.36363636363636365,0.9,0.0,-0.476,0.0,-0.5953160015713105,1.479720427627226,0.3333333333333333,1.5510204081632653,0.7,-0.8,1.0,1.738241308793456,1.0,0.505149978319906,Al18Si12Ti16Cr18Nb18Mo18,3
